iteration,time,US-AK,US-AL,US-AR,US-AZ,US-CA,US-CO,US-CT,US-DC,US-DE,US-FL,US-GA,US-HI,US-IA,US-ID,US-IL,US-IN,US-KS,US-KY,US-LA,US-MA,US-MD,US-ME,US-MI,US-MN,US-MO,US-MS,US-MT,US-NC,US-ND,US-NE,US-NH,US-NJ,US-NM,US-NV,US-NY,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VA,US-VT,US-WA,US-WI,US-WV,US-WY
124,5/4/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
125,5/5/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
126,5/6/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
127,5/7/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
128,5/8/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
129,5/9/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
130,5/10/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
131,5/11/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
132,5/12/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
133,5/13/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
134,5/14/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
135,5/15/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
136,5/16/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
137,5/17/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
138,5/18/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
139,5/19/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
140,5/20/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
141,5/21/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
142,5/22/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
143,5/23/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
144,5/24/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
145,5/25/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
146,5/26/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
147,5/27/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
148,5/28/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
149,5/29/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
150,5/30/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
151,5/31/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
152,6/1/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
153,6/2/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
154,6/3/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
155,6/4/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
156,6/5/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
157,6/6/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
158,6/7/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
159,6/8/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
160,6/9/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
161,6/10/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
162,6/11/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
163,6/12/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
164,6/13/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
165,6/14/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
166,6/15/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
167,6/16/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
168,6/17/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
169,6/18/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
170,6/19/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
171,6/20/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
172,6/21/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
173,6/22/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
174,6/23/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
175,6/24/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
176,6/25/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
177,6/26/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
178,6/27/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
179,6/28/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
180,6/29/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
181,6/30/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
182,7/1/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
183,7/2/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
184,7/3/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
185,7/4/2012 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.962365268,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0.83691616,0,0,0,0,0,0,0,0,0,0,0,0
