iteration,time,US-AK,US-AL,US-AR,US-AZ,US-CA,US-CO,US-CT,US-DC,US-DE,US-FL,US-GA,US-HI,US-IA,US-ID,US-IL,US-IN,US-KS,US-KY,US-LA,US-MA,US-MD,US-ME,US-MI,US-MN,US-MO,US-MS,US-MT,US-NC,US-ND,US-NE,US-NH,US-NJ,US-NM,US-NV,US-NY,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VA,US-VT,US-WA,US-WI,US-WV,US-WY
86,3/27/2012 12:00,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396
87,3/28/2012 12:00,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377
88,3/29/2012 12:00,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358
89,3/30/2012 12:00,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434
90,3/31/2012 12:00,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321
91,4/1/2012 12:00,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302
92,4/2/2012 12:00,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283
93,4/3/2012 12:00,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264
94,4/4/2012 12:00,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245
95,4/5/2012 12:00,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226
96,4/6/2012 12:00,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208
97,4/7/2012 12:00,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189
98,4/8/2012 12:00,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717
99,4/9/2012 12:00,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151
100,4/10/2012 12:00,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132
101,4/11/2012 12:00,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113
102,4/12/2012 12:00,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094
103,4/13/2012 12:00,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075
104,4/14/2012 12:00,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057
105,4/15/2012 12:00,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038
106,4/16/2012 12:00,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019
107,4/17/2012 12:00,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
108,4/18/2012 12:00,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981,0.495283019,0.504716981
109,4/19/2012 12:00,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962,0.490566038,0.509433962
110,4/20/2012 12:00,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943,0.485849057,0.514150943
111,4/21/2012 12:00,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925,0.481132075,0.518867925
112,4/22/2012 12:00,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906,0.476415094,0.523584906
113,4/23/2012 12:00,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887,0.471698113,0.528301887
114,4/24/2012 12:00,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868,0.466981132,0.533018868
115,4/25/2012 12:00,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849,0.462264151,0.537735849
116,4/26/2012 12:00,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283,0.45754717,0.54245283
117,4/27/2012 12:00,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811,0.452830189,0.547169811
118,4/28/2012 12:00,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792,0.448113208,0.551886792
119,4/29/2012 12:00,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774,0.443396226,0.556603774
120,4/30/2012 12:00,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755,0.438679245,0.561320755
121,5/1/2012 12:00,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736,0.433962264,0.566037736
122,5/2/2012 12:00,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717,0.429245283,0.570754717
123,5/3/2012 12:00,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698,0.424528302,0.575471698
124,5/4/2012 12:00,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679,0.419811321,0.580188679
125,5/5/2012 12:00,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566,0.41509434,0.58490566
126,5/6/2012 12:00,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642,0.410377358,0.589622642
127,5/7/2012 12:00,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623,0.405660377,0.594339623
128,5/8/2012 12:00,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604,0.400943396,0.599056604
